public_f1,threshold,accuracy,precision,recall,positive_predictions,model
0.5641476274165202,0.44250857967811685,0.6693333333333333,0.4618705035971223,0.7246049661399548,1390,blend_logreg_0.765_tabicl_0.235_tabpfn_0.000
0.5641476274165202,0.4415790839963382,0.6693333333333333,0.4618705035971223,0.7246049661399548,1390,blend_logreg_0.760_tabicl_0.240_tabpfn_0.000
0.5641476274165202,0.44050884460237216,0.6693333333333333,0.4618705035971223,0.7246049661399548,1390,blend_logreg_0.755_tabicl_0.245_tabpfn_0.000
0.5641476274165202,0.44343807535989554,0.6693333333333333,0.4618705035971223,0.7246049661399548,1390,blend_logreg_0.770_tabicl_0.230_tabpfn_0.000
0.5640350877192982,0.4379000483942174,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,blend_logreg_0.745_tabicl_0.255_tabpfn_0.000
0.5640350877192982,0.43711488799506304,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,blend_logreg_0.740_tabicl_0.260_tabpfn_0.000
0.5638998682476943,0.4355148399315705,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.728_tabicl_0.262_tabpfn_0.010
0.5638998682476943,0.43616836956913047,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.733_tabicl_0.257_tabpfn_0.010
0.5638998682476943,0.4410315205171724,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.757_tabicl_0.233_tabpfn_0.010
0.5638998682476943,0.43459463920660957,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.723_tabicl_0.267_tabpfn_0.010
0.5638998682476943,0.4349852089674221,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.725_tabicl_0.255_tabpfn_0.020
0.5638998682476943,0.4340452671064889,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.720_tabicl_0.260_tabpfn_0.020
0.5638998682476943,0.441824617486033,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.762_tabicl_0.228_tabpfn_0.010
0.5638998682476943,0.43680301194746024,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.735_tabicl_0.265_tabpfn_0.000
0.5638998682476943,0.43937752573326916,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.750_tabicl_0.250_tabpfn_0.000
0.5638998682476943,0.4441978210947089,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.775_tabicl_0.225_tabpfn_0.000
0.5638998682476943,0.43600210990566624,0.669,0.46153846153846156,0.7246049661399548,1391,blend_logreg_0.730_tabicl_0.270_tabpfn_0.000
0.5637878123629987,0.43655149779552443,0.6683333333333333,0.46093189964157705,0.7257336343115124,1395,blend_logreg_0.738_tabicl_0.252_tabpfn_0.010
0.5636523266022827,0.43347731548620233,0.6686666666666666,0.46120689655172414,0.7246049661399548,1392,blend_logreg_0.718_tabicl_0.272_tabpfn_0.010
0.5636523266022827,0.43991151483676044,0.6686666666666666,0.46120689655172414,0.7246049661399548,1392,blend_logreg_0.752_tabicl_0.238_tabpfn_0.010
0.5636523266022827,0.43433411104239084,0.6686666666666666,0.46120689655172414,0.7246049661399548,1392,blend_logreg_0.723_tabicl_0.247_tabpfn_0.030
0.5636523266022827,0.43282653298580925,0.6686666666666666,0.46120689655172414,0.7246049661399548,1392,blend_logreg_0.715_tabicl_0.265_tabpfn_0.020
0.5636523266022827,0.4387915091563484,0.6686666666666666,0.46120689655172414,0.7246049661399548,1392,blend_logreg_0.747_tabicl_0.243_tabpfn_0.010
0.5636523266022827,0.4425577005281248,0.6686666666666666,0.46120689655172414,0.7246049661399548,1392,blend_logreg_0.767_tabicl_0.223_tabpfn_0.010
0.5635407537248028,0.43725443565142,0.668,0.46060171919770776,0.7257336343115124,1396,blend_logreg_0.743_tabicl_0.247_tabpfn_0.010
0.5635407537248028,0.435356838264301,0.668,0.46060171919770776,0.7257336343115124,1396,blend_logreg_0.732_tabicl_0.238_tabpfn_0.030
0.5635407537248028,0.4359654812186037,0.668,0.46060171919770776,0.7257336343115124,1396,blend_logreg_0.735_tabicl_0.245_tabpfn_0.020
0.5634050021939447,0.44329078357021656,0.6683333333333333,0.46087580760947594,0.7246049661399548,1393,blend_logreg_0.772_tabicl_0.218_tabpfn_0.010
0.5634050021939447,0.4333571764187281,0.6683333333333333,0.46087580760947594,0.7246049661399548,1393,blend_logreg_0.718_tabicl_0.252_tabpfn_0.030
0.5634050021939447,0.4341032258616836,0.6683333333333333,0.46087580760947594,0.7246049661399548,1393,blend_logreg_0.720_tabicl_0.280_tabpfn_0.000
0.5634050021939447,0.43285961961609204,0.6683333333333333,0.46087580760947594,0.7246049661399548,1393,blend_logreg_0.715_tabicl_0.285_tabpfn_0.000
0.5634050021939447,0.4350726142238876,0.6683333333333333,0.46087580760947594,0.7246049661399548,1393,blend_logreg_0.725_tabicl_0.275_tabpfn_0.000
0.5634050021939447,0.4448065865165591,0.6683333333333333,0.46087580760947594,0.7246049661399548,1393,blend_logreg_0.780_tabicl_0.220_tabpfn_0.000
0.5634050021939447,0.43552275682633307,0.6683333333333333,0.46087580760947594,0.7246049661399548,1393,blend_logreg_0.730_tabicl_0.250_tabpfn_0.020
0.5634050021939447,0.43818286620204566,0.6683333333333333,0.46087580760947594,0.7246049661399548,1393,blend_logreg_0.745_tabicl_0.235_tabpfn_0.020
0.5634050021939447,0.4370741737103247,0.6683333333333333,0.46087580760947594,0.7246049661399548,1393,blend_logreg_0.740_tabicl_0.240_tabpfn_0.020
0.5632939115199299,0.434259458961271,0.6676666666666666,0.4602720114531138,0.7257336343115124,1397,blend_logreg_0.728_tabicl_0.242_tabpfn_0.030
0.5632939115199299,0.43472519774177903,0.6676666666666666,0.4602720114531138,0.7257336343115124,1397,blend_logreg_0.730_tabicl_0.230_tabpfn_0.040
0.5632688927943761,0.43227626273940983,0.6686666666666666,0.4611510791366906,0.7234762979683973,1390,blend_logreg_0.711_tabicl_0.269_tabpfn_0.020
0.5631578947368421,0.4400243109457701,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.755_tabicl_0.225_tabpfn_0.020
0.5631578947368421,0.4392915586937666,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.750_tabicl_0.230_tabpfn_0.020
0.5631578947368421,0.4407499891086488,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.760_tabicl_0.220_tabpfn_0.020
0.5631578947368421,0.43645421756733094,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.737_tabicl_0.233_tabpfn_0.030
0.5631578947368421,0.43215087836050436,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.713_tabicl_0.257_tabpfn_0.030
0.5631578947368421,0.44400701871902515,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.777_tabicl_0.213_tabpfn_0.010
0.5631578947368421,0.4322461453030667,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.713_tabicl_0.277_tabpfn_0.010
0.5631578947368421,0.4316160133705006,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.710_tabicl_0.290_tabpfn_0.000
0.5631578947368421,0.4326442136060555,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.715_tabicl_0.245_tabpfn_0.040
0.5631578947368421,0.4335802242474337,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.720_tabicl_0.240_tabpfn_0.040
0.5631578947368421,0.43750573112184143,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.742_tabicl_0.228_tabpfn_0.030
0.5631578947368421,0.4454153519384093,0.668,0.460545193687231,0.7246049661399548,1394,blend_logreg_0.785_tabicl_0.215_tabpfn_0.000
0.5631324241091069,0.4311385844003818,0.669,0.46142754145638065,0.7223476297968398,1387,blend_logreg_0.698_tabicl_0.292_tabpfn_0.010
0.5630983463881636,0.4424625829099662,0.6653333333333333,0.45821529745042494,0.7302483069977427,1412,blend_logreg_0.794_tabicl_0.186_tabpfn_0.020
0.5630983463881636,0.44178298851587194,0.6653333333333333,0.45821529745042494,0.7302483069977427,1412,blend_logreg_0.791_tabicl_0.179_tabpfn_0.030
0.5630472854640981,0.43192216737225353,0.6673333333333333,0.45994277539341916,0.7257336343115124,1398,blend_logreg_0.717_tabicl_0.233_tabpfn_0.050
0.5630472854640981,0.43363950281827723,0.6673333333333333,0.45994277539341916,0.7257336343115124,1398,blend_logreg_0.725_tabicl_0.235_tabpfn_0.040
0.5630472854640981,0.43299692029790143,0.6673333333333333,0.45994277539341916,0.7257336343115124,1398,blend_logreg_0.722_tabicl_0.228_tabpfn_0.050
0.5630215195432586,0.4420020953862279,0.6683333333333333,0.4608195542774982,0.7234762979683973,1391,blend_logreg_0.764_tabicl_0.216_tabpfn_0.020
0.5630215195432586,0.43087808699717095,0.6683333333333333,0.4608195542774982,0.7234762979683973,1391,blend_logreg_0.703_tabicl_0.267_tabpfn_0.030
0.5630215195432586,0.4299764761858456,0.6683333333333333,0.4608195542774982,0.7234762979683973,1391,blend_logreg_0.698_tabicl_0.272_tabpfn_0.030
0.5630215195432586,0.43136535697126677,0.6683333333333333,0.4608195542774982,0.7234762979683973,1391,blend_logreg_0.706_tabicl_0.274_tabpfn_0.020
0.5630215195432586,0.4405998498210623,0.6683333333333333,0.4608195542774982,0.7234762979683973,1391,blend_logreg_0.757_tabicl_0.213_tabpfn_0.030
0.5630215195432586,0.42907486537452033,0.6683333333333333,0.4608195542774982,0.7234762979683973,1391,blend_logreg_0.694_tabicl_0.276_tabpfn_0.030
0.5629955947136563,0.447405408822325,0.6693333333333333,0.46170520231213874,0.7212189616252822,1384,blend_logreg_0.786_tabicl_0.184_tabpfn_0.030
0.5629955947136563,0.4466722961903443,0.6693333333333333,0.46170520231213874,0.7212189616252822,1384,blend_logreg_0.782_tabicl_0.178_tabpfn_0.040
0.5629955947136563,0.44770720816560794,0.6693333333333333,0.46170520231213874,0.7212189616252822,1384,blend_logreg_0.787_tabicl_0.173_tabpfn_0.040
0.5629110039456379,0.4310149751199311,0.6676666666666666,0.46021505376344085,0.7246049661399548,1395,blend_logreg_0.708_tabicl_0.282_tabpfn_0.010
0.5629110039456379,0.4446096964866569,0.6676666666666666,0.46021505376344085,0.7246049661399548,1395,blend_logreg_0.782_tabicl_0.208_tabpfn_0.010
0.5629110039456379,0.4460241173602595,0.6676666666666666,0.46021505376344085,0.7246049661399548,1395,blend_logreg_0.790_tabicl_0.210_tabpfn_0.000
0.5629110039456379,0.4314503516102876,0.6676666666666666,0.46021505376344085,0.7246049661399548,1395,blend_logreg_0.710_tabicl_0.250_tabpfn_0.040
0.5628847845206685,0.43211313933633616,0.6686666666666666,0.4610951008645533,0.7223476297968398,1388,blend_logreg_0.703_tabicl_0.287_tabpfn_0.010
0.5628847845206685,0.42850761978116325,0.6686666666666666,0.4610951008645533,0.7223476297968398,1388,blend_logreg_0.686_tabicl_0.294_tabpfn_0.020
0.5628847845206685,0.42895543729390373,0.6686666666666666,0.4610951008645533,0.7223476297968398,1388,blend_logreg_0.688_tabicl_0.302_tabpfn_0.010
0.5628847845206685,0.43011013712586904,0.6686666666666666,0.4610951008645533,0.7223476297968398,1388,blend_logreg_0.693_tabicl_0.297_tabpfn_0.010
0.5628847845206685,0.4304612712622317,0.6686666666666666,0.4610951008645533,0.7223476297968398,1388,blend_logreg_0.696_tabicl_0.284_tabpfn_0.020
0.5628847845206685,0.43263906758572523,0.6686666666666666,0.4610951008645533,0.7223476297968398,1388,blend_logreg_0.705_tabicl_0.295_tabpfn_0.000
