public_f1,threshold,accuracy,precision,recall,positive_predictions,model
0.5640350877192982,0.4351579784324533,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand977_logreg_0.7331_s42_0.0723_s7_0.0127_s99_0.0933_s123_0.0071_s2024_0.0171_s31415_0.0380_s2718_0.0263
0.5640350877192982,0.4281749672621722,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand4892_logreg_0.6952_s42_0.0056_s7_0.0048_s99_0.0127_s123_0.0258_s2024_0.0196_s31415_0.1804_s2718_0.0560
0.5640350877192982,0.425264711279784,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand19463_logreg_0.6822_s42_0.0283_s7_0.0101_s99_0.0103_s123_0.0036_s2024_0.1165_s31415_0.1354_s2718_0.0135
0.5640350877192982,0.43568956081406984,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand19526_logreg_0.7339_s42_0.1208_s7_0.0073_s99_0.0163_s123_0.0245_s2024_0.0190_s31415_0.0638_s2718_0.0145
0.5640350877192982,0.43652998450671676,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand4862_logreg_0.7372_s42_0.1477_s7_0.0543_s99_0.0200_s123_0.0021_s2024_0.0021_s31415_0.0121_s2718_0.0246
0.5640350877192982,0.4272254102210702,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand1265_logreg_0.6907_s42_0.0321_s7_0.0131_s99_0.0347_s123_0.0219_s2024_0.0170_s31415_0.1737_s2718_0.0167
0.5640350877192982,0.43638222761943957,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand2794_logreg_0.7376_s42_0.1192_s7_0.0331_s99_0.0227_s123_0.0267_s2024_0.0119_s31415_0.0250_s2718_0.0239
0.5640350877192982,0.4345805224900119,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand15051_logreg_0.7303_s42_0.1089_s7_0.0300_s99_0.0332_s123_0.0064_s2024_0.0312_s31415_0.0425_s2718_0.0174
0.5640350877192982,0.42540836296987905,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand13461_logreg_0.6811_s42_0.0636_s7_0.0036_s99_0.0101_s123_0.0506_s2024_0.0284_s31415_0.0682_s2718_0.0945
0.5640350877192982,0.4215439083267157,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand1419_logreg_0.6620_s42_0.0078_s7_0.0096_s99_0.0088_s123_0.0094_s2024_0.1510_s31415_0.0714_s2718_0.0799
0.5640350877192982,0.4376851350960416,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand7140_logreg_0.7462_s42_0.0758_s7_0.0005_s99_0.0745_s123_0.0089_s2024_0.0133_s31415_0.0095_s2718_0.0714
0.5640350877192982,0.43539401895673036,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand979_logreg_0.7339_s42_0.1202_s7_0.0244_s99_0.0109_s123_0.0158_s2024_0.0471_s31415_0.0359_s2718_0.0117
0.5640350877192982,0.42161629960240976,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand4599_logreg_0.6619_s42_0.0277_s7_0.0021_s99_0.0532_s123_0.0088_s2024_0.1368_s31415_0.0451_s2718_0.0644
0.5640350877192982,0.43816609468386525,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand13234_logreg_0.7475_s42_0.1274_s7_0.0192_s99_0.0084_s123_0.0039_s2024_0.0083_s31415_0.0316_s2718_0.0537
0.5640350877192982,0.4234575033380636,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand9248_logreg_0.6725_s42_0.0406_s7_0.0020_s99_0.0387_s123_0.0225_s2024_0.1135_s31415_0.0684_s2718_0.0419
0.5640350877192982,0.4336919155486284,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand13737_logreg_0.7230_s42_0.1951_s7_0.0034_s99_0.0186_s123_0.0018_s2024_0.0072_s31415_0.0419_s2718_0.0090
0.5640350877192982,0.4368926770057454,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand2120_logreg_0.7404_s42_0.1446_s7_0.0002_s99_0.0255_s123_0.0259_s2024_0.0079_s31415_0.0042_s2718_0.0512
0.5640350877192982,0.4230516270136616,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand13531_logreg_0.6687_s42_0.0553_s7_0.0070_s99_0.0007_s123_0.0459_s2024_0.0881_s31415_0.0976_s2718_0.0369
0.5640350877192982,0.43781445941384867,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand16061_logreg_0.7459_s42_0.0851_s7_0.0036_s99_0.0406_s123_0.0177_s2024_0.0035_s31415_0.0253_s2718_0.0782
0.5640350877192982,0.4368835123501625,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand307_logreg_0.7396_s42_0.1426_s7_0.0467_s99_0.0155_s123_0.0037_s2024_0.0054_s31415_0.0119_s2718_0.0346
0.5640350877192982,0.4370578695911239,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand14343_logreg_0.7414_s42_0.0863_s7_0.0041_s99_0.0431_s123_0.0006_s2024_0.0093_s31415_0.0083_s2718_0.1069
0.5640350877192982,0.42386096715198773,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand1956_logreg_0.6727_s42_0.0036_s7_0.0020_s99_0.0166_s123_0.0624_s2024_0.0670_s31415_0.1387_s2718_0.0369
0.5640350877192982,0.43933664756561686,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand377_logreg_0.7540_s42_0.1597_s7_0.0113_s99_0.0050_s123_0.0107_s2024_0.0039_s31415_0.0333_s2718_0.0221
0.5640350877192982,0.4237635769303967,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand15273_logreg_0.6728_s42_0.0821_s7_0.0004_s99_0.0349_s123_0.0316_s2024_0.0727_s31415_0.0570_s2718_0.0484
0.5640350877192982,0.436297700904279,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand10308_logreg_0.7381_s42_0.1032_s7_0.0119_s99_0.0229_s123_0.0211_s2024_0.0259_s31415_0.0482_s2718_0.0288
0.5640350877192982,0.42486359368353144,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand6843_logreg_0.6780_s42_0.0136_s7_0.0005_s99_0.0038_s123_0.0274_s2024_0.0884_s31415_0.1405_s2718_0.0478
0.5640350877192982,0.4234208858446916,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand338_logreg_0.6691_s42_0.0159_s7_0.0085_s99_0.0271_s123_0.0508_s2024_0.0358_s31415_0.1926_s2718_0.0002
0.5640350877192982,0.4239475927792504,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand15487_logreg_0.6727_s42_0.0358_s7_0.0043_s99_0.0048_s123_0.0653_s2024_0.0439_s31415_0.0661_s2718_0.1071
0.5640350877192982,0.43664559885249465,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand6753_logreg_0.7410_s42_0.0650_s7_0.0055_s99_0.0400_s123_0.0169_s2024_0.0151_s31415_0.0058_s2718_0.1107
0.5640350877192982,0.43637113326901333,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand8418_logreg_0.7378_s42_0.1158_s7_0.0213_s99_0.0153_s123_0.0457_s2024_0.0001_s31415_0.0163_s2718_0.0478
0.5640350877192982,0.4354754465842097,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand10943_logreg_0.7318_s42_0.1390_s7_0.0093_s99_0.0094_s123_0.0364_s2024_0.0259_s31415_0.0408_s2718_0.0074
0.5640350877192982,0.4246565810359467,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand6498_logreg_0.6778_s42_0.0380_s7_0.0102_s99_0.0189_s123_0.0342_s2024_0.0525_s31415_0.0335_s2718_0.1350
0.5640350877192982,0.4338353980584929,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand3887_logreg_0.7262_s42_0.1462_s7_0.0096_s99_0.0010_s123_0.0041_s2024_0.0301_s31415_0.0511_s2718_0.0318
0.5640350877192982,0.435259973953481,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand8427_logreg_0.7330_s42_0.1243_s7_0.0487_s99_0.0016_s123_0.0185_s2024_0.0092_s31415_0.0342_s2718_0.0304
0.5640350877192982,0.42288217078833146,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand4800_logreg_0.6680_s42_0.0672_s7_0.0020_s99_0.0193_s123_0.0347_s2024_0.0928_s31415_0.0475_s2718_0.0686
0.5640350877192982,0.43986319087566106,0.6686666666666666,0.4612625538020086,0.7257336343115124,1394,rand18435_logreg_0.7555_s42_0.1489_s7_0.0113_s99_0.0299_s123_0.0175_s2024_0.0045_s31415_0.0280_s2718_0.0044
0.5640123185217774,0.4369847082165204,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand441_logreg_0.7345_s42_0.0110_s7_0.0073_s99_0.0145_s123_0.0144_s2024_0.0142_s31415_0.1631_s2718_0.0409
0.5640123185217774,0.4354679665073073,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand14567_logreg_0.7284_s42_0.0102_s7_0.0037_s99_0.0383_s123_0.0113_s2024_0.0099_s31415_0.1108_s2718_0.0875
0.5640123185217774,0.4357232001598401,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand18618_logreg_0.7284_s42_0.0174_s7_0.0039_s99_0.0204_s123_0.0302_s2024_0.0034_s31415_0.1627_s2718_0.0336
0.5640123185217774,0.4362087972834046,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand9652_logreg_0.7306_s42_0.0173_s7_0.0232_s99_0.0183_s123_0.0048_s2024_0.0432_s31415_0.1454_s2718_0.0171
0.5640123185217774,0.43916296495507157,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand15216_logreg_0.7462_s42_0.0112_s7_0.0518_s99_0.0124_s123_0.0032_s2024_0.0159_s31415_0.1571_s2718_0.0022
0.5640123185217774,0.43529120407907773,0.6696666666666666,0.46214852198990625,0.7234762979683973,1387,rand18495_logreg_0.7257_s42_0.0012_s7_0.0166_s99_0.0049_s123_0.0009_s2024_0.0503_s31415_0.1407_s2718_0.0597
