model,public_f1,threshold,accuracy,precision,recall,positive_predictions
blend__logreg_c2_0.60__tabicl_n4_0.10__xgboost_0.20__lightgbm_0.10,0.5565529622980251,0.4799999999999999,0.6706666666666666,0.46199701937406856,0.6997742663656885,1342
blend__logreg_c2_0.60__xgboost_0.10__lightgbm_0.30,0.5565529622980251,0.49499999999999994,0.6706666666666666,0.46199701937406856,0.6997742663656885,1342
blend__tabicl_n4_0.60__xgboost_0.00__lightgbm_0.40,0.5565449688334817,0.37999999999999995,0.668,0.45955882352941174,0.7054176072234764,1360
blend__tabicl_n4_0.60__lightgbm_0.40,0.5565449688334817,0.37999999999999995,0.668,0.45955882352941174,0.7054176072234764,1360
blend__logreg_c2_0.00__tabicl_n4_0.60__lightgbm_0.40,0.5565449688334817,0.37999999999999995,0.668,0.45955882352941174,0.7054176072234764,1360
blend__logreg_c2_0.00__tabicl_n4_0.60__xgboost_0.00__lightgbm_0.40,0.5565449688334817,0.37999999999999995,0.668,0.45955882352941174,0.7054176072234764,1360
blend__logreg_c2_0.30__tabicl_n4_0.10__xgboost_0.20__lightgbm_0.40,0.5565217391304348,0.4599999999999999,0.66,0.4526166902404526,0.7223476297968398,1414
blend__logreg_c2_0.50__tabicl_n4_0.30__xgboost_0.00__lightgbm_0.20,0.5564924114671164,0.4049999999999999,0.6493333333333333,0.44414535666218036,0.744920993227991,1486
blend__logreg_c2_0.50__tabicl_n4_0.30__lightgbm_0.20,0.5564924114671164,0.4049999999999999,0.6493333333333333,0.44414535666218036,0.744920993227991,1486
blend__logreg_c2_0.10__tabicl_n4_0.50__xgboost_0.30__lightgbm_0.10,0.5564909171466549,0.3999999999999999,0.6663333333333333,0.45805981035740334,0.708803611738149,1371
blend__logreg_c2_0.10__tabicl_n4_0.30__xgboost_0.50__lightgbm_0.10,0.5564909171466549,0.43499999999999994,0.6663333333333333,0.45805981035740334,0.708803611738149,1371
blend__logreg_c2_0.20__tabicl_n4_0.40__lightgbm_0.40,0.5564909171466549,0.4149999999999999,0.6663333333333333,0.45805981035740334,0.708803611738149,1371
blend__logreg_c2_0.20__tabicl_n4_0.40__xgboost_0.00__lightgbm_0.40,0.5564909171466549,0.4149999999999999,0.6663333333333333,0.45805981035740334,0.708803611738149,1371
blend__logreg_c2_0.20__tabicl_n4_0.30__xgboost_0.30__lightgbm_0.20,0.5564835164835165,0.42999999999999994,0.6636666666666666,0.4557235421166307,0.7144469525959368,1389
blend__logreg_c2_0.30__tabicl_n4_0.20__xgboost_0.00__lightgbm_0.50,0.5564835164835165,0.44499999999999995,0.6636666666666666,0.4557235421166307,0.7144469525959368,1389
blend__logreg_c2_0.30__tabicl_n4_0.20__lightgbm_0.50,0.5564835164835165,0.44499999999999995,0.6636666666666666,0.4557235421166307,0.7144469525959368,1389
blend__logreg_c2_0.30__tabicl_n4_0.10__lightgbm_0.60,0.5564444444444444,0.4699999999999999,0.6673333333333333,0.45894428152492667,0.7065462753950339,1364
blend__logreg_c2_0.30__tabicl_n4_0.10__xgboost_0.00__lightgbm_0.60,0.5564444444444444,0.4699999999999999,0.6673333333333333,0.45894428152492667,0.7065462753950339,1364
blend__logreg_c2_0.50__tabicl_n4_0.00__lightgbm_0.50,0.5564044943820224,0.49499999999999994,0.671,0.46228528752800596,0.698645598194131,1339
blend__logreg_c2_0.50__lightgbm_0.50,0.5564044943820224,0.49499999999999994,0.671,0.46228528752800596,0.698645598194131,1339
blend__logreg_c2_0.50__tabicl_n4_0.00__xgboost_0.00__lightgbm_0.50,0.5564044943820224,0.49499999999999994,0.671,0.46228528752800596,0.698645598194131,1339
blend__logreg_c2_0.50__xgboost_0.00__lightgbm_0.50,0.5564044943820224,0.49499999999999994,0.671,0.46228528752800596,0.698645598194131,1339
blend__logreg_c2_0.00__tabicl_n4_0.50__xgboost_0.40__lightgbm_0.10,0.556390977443609,0.3999999999999999,0.6656666666666666,0.45745454545454545,0.7099322799097065,1375
blend__tabicl_n4_0.50__xgboost_0.40__lightgbm_0.10,0.556390977443609,0.3999999999999999,0.6656666666666666,0.45745454545454545,0.7099322799097065,1375
blend__logreg_c2_0.60__tabicl_n4_0.10__xgboost_0.30,0.5563843791136464,0.4699999999999999,0.663,0.45513280689160085,0.7155756207674944,1393
blend__logreg_c2_0.60__tabicl_n4_0.10__xgboost_0.30__lightgbm_0.00,0.5563843791136464,0.4699999999999999,0.663,0.45513280689160085,0.7155756207674944,1393
blend__logreg_c2_0.70__xgboost_0.20__lightgbm_0.10,0.5563570784490532,0.49999999999999994,0.672,0.46321321321321324,0.6963882618510158,1332
blend__logreg_c2_0.70__tabicl_n4_0.00__xgboost_0.20__lightgbm_0.10,0.5563570784490532,0.49999999999999994,0.672,0.46321321321321324,0.6963882618510158,1332
blend__logreg_c2_0.40__tabicl_n4_0.30__xgboost_0.30__lightgbm_0.00,0.5562130177514792,0.4099999999999999,0.65,0.4445945945945946,0.7426636568848759,1480
blend__logreg_c2_0.40__tabicl_n4_0.30__xgboost_0.30,0.5562130177514792,0.4099999999999999,0.65,0.4445945945945946,0.7426636568848759,1480
blend__logreg_c2_0.70__xgboost_0.30,0.5561972456685917,0.49499999999999994,0.667,0.4586080586080586,0.7065462753950339,1365
blend__logreg_c2_0.70__tabicl_n4_0.00__xgboost_0.30__lightgbm_0.00,0.5561972456685917,0.49499999999999994,0.667,0.4586080586080586,0.7065462753950339,1365
blend__logreg_c2_0.70__tabicl_n4_0.00__xgboost_0.30,0.5561972456685917,0.49499999999999994,0.667,0.4586080586080586,0.7065462753950339,1365
blend__logreg_c2_0.70__xgboost_0.30__lightgbm_0.00,0.5561972456685917,0.49499999999999994,0.667,0.4586080586080586,0.7065462753950339,1365
blend__logreg_c2_0.10__tabicl_n4_0.40__xgboost_0.30__lightgbm_0.20,0.5561450044208665,0.4149999999999999,0.6653333333333333,0.4571220930232558,0.7099322799097065,1376
blend__logreg_c2_0.30__tabicl_n4_0.30__xgboost_0.30__lightgbm_0.10,0.5561450044208665,0.43499999999999994,0.6653333333333333,0.4571220930232558,0.7099322799097065,1376
blend__logreg_c2_0.50__tabicl_n4_0.10__xgboost_0.20__lightgbm_0.20,0.5561450044208665,0.4699999999999999,0.6653333333333333,0.4571220930232558,0.7099322799097065,1376
blend__logreg_c2_0.10__tabicl_n4_0.80__xgboost_0.10__lightgbm_0.00,0.5561312607944733,0.32999999999999996,0.6573333333333333,0.45034965034965035,0.7268623024830699,1430
blend__logreg_c2_0.10__tabicl_n4_0.80__xgboost_0.10,0.5561312607944733,0.32999999999999996,0.6573333333333333,0.45034965034965035,0.7268623024830699,1430
blend__logreg_c2_0.40__tabicl_n4_0.20__xgboost_0.10__lightgbm_0.30,0.5561063542136098,0.4599999999999999,0.6716666666666666,0.4628657164291073,0.6963882618510158,1333
blend__logreg_c2_0.40__tabicl_n4_0.20__xgboost_0.20__lightgbm_0.20,0.5560932688077431,0.4499999999999999,0.6636666666666666,0.4556596971881759,0.7133182844243793,1387
blend__logreg_c2_0.20__tabicl_n4_0.30__xgboost_0.20__lightgbm_0.30,0.5560932688077431,0.42999999999999994,0.6636666666666666,0.4556596971881759,0.7133182844243793,1387
blend__logreg_c2_0.20__tabicl_n4_0.20__xgboost_0.30__lightgbm_0.30,0.5560848852317021,0.43999999999999995,0.6583333333333333,0.4511595221363317,0.7246049661399548,1423
blend__logreg_c2_0.40__tabicl_n4_0.30__xgboost_0.20__lightgbm_0.10,0.5560727888277613,0.4099999999999999,0.6503333333333333,0.4448205822613406,0.7415349887133182,1477
blend__logreg_c2_0.50__tabicl_n4_0.10__xgboost_0.00__lightgbm_0.40,0.5560578661844484,0.4799999999999999,0.6726666666666666,0.4638009049773756,0.6941309255079007,1326
blend__logreg_c2_0.50__tabicl_n4_0.10__lightgbm_0.40,0.5560578661844484,0.4799999999999999,0.6726666666666666,0.4638009049773756,0.6941309255079007,1326
blend__logreg_c2_0.20__tabicl_n4_0.40__xgboost_0.20__lightgbm_0.20,0.556049822064057,0.41999999999999993,0.6673333333333333,0.4588839941262849,0.7054176072234764,1362
blend__logreg_c2_0.10__tabicl_n4_0.50__xgboost_0.10__lightgbm_0.30,0.5560420315236427,0.38999999999999996,0.662,0.4542203147353362,0.7167042889390519,1398
blend__logreg_c2_0.50__tabicl_n4_0.20__xgboost_0.10__lightgbm_0.20,0.5560053981106613,0.4599999999999999,0.671,0.46222887060583395,0.6975169300225733,1337
blend__logreg_c2_0.30__tabicl_n4_0.20__xgboost_0.40__lightgbm_0.10,0.5559947299077734,0.4499999999999999,0.663,0.4550682961897915,0.7144469525959368,1391
blend__logreg_c2_0.30__tabicl_n4_0.50__lightgbm_0.20,0.5559812686249468,0.37499999999999994,0.6523333333333333,0.4463431305536569,0.7370203160270881,1463
blend__logreg_c2_0.30__tabicl_n4_0.50__xgboost_0.00__lightgbm_0.20,0.5559812686249468,0.37499999999999994,0.6523333333333333,0.4463431305536569,0.7370203160270881,1463
blend__logreg_c2_0.60__xgboost_0.20__lightgbm_0.20,0.555956678700361,0.49999999999999994,0.672,0.4631578947368421,0.6952595936794582,1330
blend__logreg_c2_0.60__tabicl_n4_0.00__xgboost_0.20__lightgbm_0.20,0.555956678700361,0.49999999999999994,0.672,0.4631578947368421,0.6952595936794582,1330
blend__logreg_c2_0.20__tabicl_n4_0.10__xgboost_0.60__lightgbm_0.10,0.5559534467323187,0.4799999999999999,0.6693333333333333,0.4606824925816024,0.7009029345372461,1348
blend__logreg_c2_0.00__tabicl_n4_0.50__xgboost_0.20__lightgbm_0.30,0.5559502664298401,0.3999999999999999,0.6666666666666666,0.4582723279648609,0.7065462753950339,1366
blend__tabicl_n4_0.50__xgboost_0.20__lightgbm_0.30,0.5559502664298401,0.3999999999999999,0.6666666666666666,0.4582723279648609,0.7065462753950339,1366
blend__logreg_c2_0.20__tabicl_n4_0.20__xgboost_0.20__lightgbm_0.40,0.5559440559440559,0.44499999999999995,0.6613333333333333,0.4536376604850214,0.7178329571106095,1402
blend__logreg_c2_0.40__tabicl_n4_0.10__xgboost_0.00__lightgbm_0.50,0.5559440559440559,0.4599999999999999,0.6613333333333333,0.4536376604850214,0.7178329571106095,1402
blend__logreg_c2_0.40__tabicl_n4_0.10__lightgbm_0.50,0.5559440559440559,0.4599999999999999,0.6613333333333333,0.4536376604850214,0.7178329571106095,1402
blend__logreg_c2_0.40__tabicl_n4_0.00__lightgbm_0.60,0.5559410234171726,0.4749999999999999,0.6586666666666666,0.45140845070422536,0.7234762979683973,1420
blend__logreg_c2_0.40__lightgbm_0.60,0.5559410234171726,0.4749999999999999,0.6586666666666666,0.45140845070422536,0.7234762979683973,1420
blend__logreg_c2_0.40__xgboost_0.00__lightgbm_0.60,0.5559410234171726,0.4749999999999999,0.6586666666666666,0.45140845070422536,0.7234762979683973,1420
blend__logreg_c2_0.40__tabicl_n4_0.00__xgboost_0.00__lightgbm_0.60,0.5559410234171726,0.4749999999999999,0.6586666666666666,0.45140845070422536,0.7234762979683973,1420
blend__logreg_c2_0.10__tabicl_n4_0.80__lightgbm_0.10,0.5559265442404007,0.30999999999999994,0.6453333333333333,0.4410596026490066,0.7516930022573364,1510
blend__logreg_c2_0.10__tabicl_n4_0.80__xgboost_0.00__lightgbm_0.10,0.5559265442404007,0.30999999999999994,0.6453333333333333,0.4410596026490066,0.7516930022573364,1510
blend__logreg_c2_0.30__tabicl_n4_0.20__xgboost_0.30__lightgbm_0.20,0.555902004454343,0.4549999999999999,0.6676666666666666,0.45916114790286977,0.7042889390519187,1359
blend__tabicl_n4_0.60__xgboost_0.30__lightgbm_0.10,0.5558992487847989,0.37999999999999995,0.665,0.4567901234567901,0.7099322799097065,1377
blend__logreg_c2_0.20__tabicl_n4_0.30__xgboost_0.40__lightgbm_0.10,0.5558992487847989,0.43499999999999994,0.665,0.4567901234567901,0.7099322799097065,1377
blend__logreg_c2_0.00__tabicl_n4_0.60__xgboost_0.30__lightgbm_0.10,0.5558992487847989,0.37999999999999995,0.665,0.4567901234567901,0.7099322799097065,1377
blend__logreg_c2_0.20__tabicl_n4_0.50__xgboost_0.10__lightgbm_0.20,0.5558886509635974,0.37999999999999995,0.6543333333333333,0.4478951000690131,0.7325056433408578,1449
blend__tabicl_n4_0.60__xgboost_0.10__lightgbm_0.30,0.5558534405719392,0.38499999999999995,0.6686666666666666,0.46005917159763315,0.7020316027088036,1352
blend__logreg_c2_0.00__tabicl_n4_0.60__xgboost_0.10__lightgbm_0.30,0.5558534405719392,0.38499999999999995,0.6686666666666666,0.46005917159763315,0.7020316027088036,1352
blend__logreg_c2_0.40__tabicl_n4_0.30__xgboost_0.10__lightgbm_0.20,0.5558510638297872,0.43499999999999994,0.666,0.4576642335766423,0.7076749435665914,1370
blend__logreg_c2_0.60__tabicl_n4_0.00__xgboost_0.40__lightgbm_0.00,0.55584872471416,0.48999999999999994,0.6633333333333333,0.4553314121037464,0.7133182844243793,1388
blend__logreg_c2_0.60__tabicl_n4_0.00__xgboost_0.40,0.55584872471416,0.48999999999999994,0.6633333333333333,0.4553314121037464,0.7133182844243793,1388
blend__logreg_c2_0.60__xgboost_0.40,0.55584872471416,0.48999999999999994,0.6633333333333333,0.4553314121037464,0.7133182844243793,1388
blend__logreg_c2_0.60__xgboost_0.40__lightgbm_0.00,0.55584872471416,0.48999999999999994,0.6633333333333333,0.4553314121037464,0.7133182844243793,1388
blend__logreg_c2_0.30__tabicl_n4_0.30__xgboost_0.10__lightgbm_0.30,0.555846422338569,0.42499999999999993,0.6606666666666666,0.45305832147937414,0.718961625282167,1406
blend__logreg_c2_0.40__tabicl_n4_0.10__xgboost_0.40__lightgbm_0.10,0.5558006175562418,0.4699999999999999,0.6643333333333333,0.4561911658218682,0.7110609480812641,1381
blend__logreg_c2_0.30__tabicl_n4_0.40__xgboost_0.00__lightgbm_0.30,0.5557986870897156,0.4099999999999999,0.6616666666666666,0.45389563974267333,0.7167042889390519,1399
blend__logreg_c2_0.50__tabicl_n4_0.20__xgboost_0.30,0.5557986870897156,0.4499999999999999,0.6616666666666666,0.45389563974267333,0.7167042889390519,1399
blend__logreg_c2_0.30__tabicl_n4_0.40__lightgbm_0.30,0.5557986870897156,0.4099999999999999,0.6616666666666666,0.45389563974267333,0.7167042889390519,1399
blend__logreg_c2_0.50__tabicl_n4_0.20__xgboost_0.30__lightgbm_0.00,0.5557986870897156,0.4499999999999999,0.6616666666666666,0.45389563974267333,0.7167042889390519,1399
blend__logreg_c2_0.20__tabicl_n4_0.20__xgboost_0.00__lightgbm_0.60,0.5557506584723442,0.44499999999999995,0.6626666666666666,0.4547413793103448,0.7144469525959368,1392
blend__logreg_c2_0.20__tabicl_n4_0.20__lightgbm_0.60,0.5557506584723442,0.44499999999999995,0.6626666666666666,0.4547413793103448,0.7144469525959368,1392
blend__logreg_c2_0.20__tabicl_n4_0.60__xgboost_0.00__lightgbm_0.20,0.5557476231633535,0.36499999999999994,0.6573333333333333,0.45028011204481794,0.7257336343115124,1428
blend__logreg_c2_0.20__tabicl_n4_0.60__lightgbm_0.20,0.5557476231633535,0.36499999999999994,0.6573333333333333,0.45028011204481794,0.7257336343115124,1428
blend__logreg_c2_0.10__tabicl_n4_0.30__lightgbm_0.60,0.555702333773668,0.42999999999999994,0.6636666666666666,0.4555956678700361,0.7121896162528216,1385
blend__logreg_c2_0.10__tabicl_n4_0.30__xgboost_0.00__lightgbm_0.60,0.555702333773668,0.42999999999999994,0.6636666666666666,0.4555956678700361,0.7121896162528216,1385
blend__logreg_c2_0.20__tabicl_n4_0.60__xgboost_0.10__lightgbm_0.10,0.5556967386700551,0.3549999999999999,0.6503333333333333,0.4447457627118644,0.7404063205417607,1475
blend__logreg_c2_0.30__tabicl_n4_0.40__xgboost_0.20__lightgbm_0.10,0.5556544968833482,0.41999999999999993,0.6673333333333333,0.4588235294117647,0.7042889390519187,1360
blend__logreg_c2_0.10__tabicl_n4_0.30__xgboost_0.20__lightgbm_0.40,0.5556529360210342,0.42999999999999994,0.662,0.45415472779369626,0.7155756207674944,1396
blend__logreg_c2_0.10__tabicl_n4_0.30__xgboost_0.30__lightgbm_0.30,0.5556529360210342,0.42999999999999994,0.662,0.45415472779369626,0.7155756207674944,1396
blend__logreg_c2_0.40__tabicl_n4_0.20__xgboost_0.40__lightgbm_0.00,0.5556521739130434,0.44499999999999995,0.6593333333333333,0.4519094766619519,0.7212189616252822,1414
blend__logreg_c2_0.40__tabicl_n4_0.20__xgboost_0.40,0.5556521739130434,0.44499999999999995,0.6593333333333333,0.4519094766619519,0.7212189616252822,1414
blend__logreg_c2_0.30__tabicl_n4_0.10__xgboost_0.40__lightgbm_0.20,0.5556051808843233,0.4749999999999999,0.6683333333333333,0.4597191426459719,0.7020316027088036,1353
blend__logreg_c2_0.20__tabicl_n4_0.40__xgboost_0.30__lightgbm_0.10,0.5555555555555556,0.41999999999999993,0.6666666666666666,0.45821114369501464,0.7054176072234764,1364
blend__logreg_c2_0.40__tabicl_n4_0.10__xgboost_0.50__lightgbm_0.00,0.5555071832825424,0.4649999999999999,0.6596666666666666,0.45216158752657687,0.7200902934537246,1411
blend__logreg_c2_0.40__tabicl_n4_0.10__xgboost_0.50,0.5555071832825424,0.4649999999999999,0.6596666666666666,0.45216158752657687,0.7200902934537246,1411
blend__logreg_c2_0.00__tabicl_n4_0.70__xgboost_0.10__lightgbm_0.20,0.5555068012286091,0.3549999999999999,0.6623333333333333,0.4544149318018665,0.7144469525959368,1393
blend__tabicl_n4_0.70__xgboost_0.10__lightgbm_0.20,0.5555068012286091,0.3549999999999999,0.6623333333333333,0.4544149318018665,0.7144469525959368,1393
blend__logreg_c2_0.50__tabicl_n4_0.10__xgboost_0.40,0.5555068012286091,0.4699999999999999,0.6623333333333333,0.4544149318018665,0.7144469525959368,1393
blend__logreg_c2_0.50__tabicl_n4_0.10__xgboost_0.40__lightgbm_0.00,0.5555068012286091,0.4699999999999999,0.6623333333333333,0.4544149318018665,0.7144469525959368,1393
blend__logreg_c2_0.40__tabicl_n4_0.30__xgboost_0.00__lightgbm_0.30,0.5555056179775281,0.43999999999999995,0.6703333333333333,0.46153846153846156,0.6975169300225733,1339
blend__logreg_c2_0.40__tabicl_n4_0.30__lightgbm_0.30,0.5555056179775281,0.43999999999999995,0.6703333333333333,0.46153846153846156,0.6975169300225733,1339
blend__logreg_c2_0.20__tabicl_n4_0.60__xgboost_0.20__lightgbm_0.00,0.5554607508532423,0.35999999999999993,0.6526666666666666,0.44650205761316875,0.7347629796839729,1458
blend__logreg_c2_0.20__tabicl_n4_0.60__xgboost_0.20,0.5554607508532423,0.35999999999999993,0.6526666666666666,0.44650205761316875,0.7347629796839729,1458
blend__logreg_c2_0.40__tabicl_n4_0.00__xgboost_0.10__lightgbm_0.50,0.5554592720970537,0.4749999999999999,0.658,0.4507735583684951,0.7234762979683973,1422
blend__logreg_c2_0.40__xgboost_0.10__lightgbm_0.50,0.5554592720970537,0.4749999999999999,0.658,0.4507735583684951,0.7234762979683973,1422
blend__logreg_c2_0.30__lightgbm_0.70,0.5554585152838428,0.4799999999999999,0.6606666666666666,0.452991452991453,0.7178329571106095,1404
blend__logreg_c2_0.30__tabicl_n4_0.00__lightgbm_0.70,0.5554585152838428,0.4799999999999999,0.6606666666666666,0.452991452991453,0.7178329571106095,1404
blend__logreg_c2_0.30__xgboost_0.00__lightgbm_0.70,0.5554585152838428,0.4799999999999999,0.6606666666666666,0.452991452991453,0.7178329571106095,1404
blend__logreg_c2_0.30__tabicl_n4_0.00__xgboost_0.00__lightgbm_0.70,0.5554585152838428,0.4799999999999999,0.6606666666666666,0.452991452991453,0.7178329571106095,1404
blend__logreg_c2_0.50__tabicl_n4_0.00__xgboost_0.20__lightgbm_0.30,0.5554561717352415,0.49499999999999994,0.6686666666666666,0.46,0.7009029345372461,1350
blend__logreg_c2_0.40__tabicl_n4_0.10__xgboost_0.20__lightgbm_0.30,0.5554561717352415,0.4749999999999999,0.6686666666666666,0.46,0.7009029345372461,1350
blend__logreg_c2_0.50__xgboost_0.20__lightgbm_0.30,0.5554561717352415,0.49499999999999994,0.6686666666666666,0.46,0.7009029345372461,1350
blend__logreg_c2_0.40__tabicl_n4_0.10__xgboost_0.30__lightgbm_0.20,0.5554072096128171,0.4749999999999999,0.667,0.458486407053637,0.7042889390519187,1361
blend__logreg_c2_0.00__tabicl_n4_0.70__xgboost_0.00__lightgbm_0.30,0.5553633217993079,0.3449999999999999,0.6573333333333333,0.45021037868162694,0.7246049661399548,1426
blend__logreg_c2_0.00__tabicl_n4_0.70__lightgbm_0.30,0.5553633217993079,0.3449999999999999,0.6573333333333333,0.45021037868162694,0.7246049661399548,1426
blend__tabicl_n4_0.70__xgboost_0.00__lightgbm_0.30,0.5553633217993079,0.3449999999999999,0.6573333333333333,0.45021037868162694,0.7246049661399548,1426
blend__tabicl_n4_0.70__lightgbm_0.30,0.5553633217993079,0.3449999999999999,0.6573333333333333,0.45021037868162694,0.7246049661399548,1426
blend__logreg_c2_0.50__tabicl_n4_0.20__xgboost_0.00__lightgbm_0.30,0.5553571428571429,0.4549999999999999,0.668,0.45937961595273263,0.7020316027088036,1354
blend__logreg_c2_0.50__tabicl_n4_0.20__lightgbm_0.30,0.5553571428571429,0.4549999999999999,0.668,0.45937961595273263,0.7020316027088036,1354
blend__logreg_c2_0.60__tabicl_n4_0.00__xgboost_0.30__lightgbm_0.10,0.5553145336225597,0.4799999999999999,0.6583333333333333,0.4510218463706836,0.7223476297968398,1419
blend__logreg_c2_0.20__tabicl_n4_0.10__xgboost_0.10__lightgbm_0.60,0.5553145336225597,0.4599999999999999,0.6583333333333333,0.4510218463706836,0.7223476297968398,1419
blend__logreg_c2_0.60__xgboost_0.30__lightgbm_0.10,0.5553145336225597,0.4799999999999999,0.6583333333333333,0.4510218463706836,0.7223476297968398,1419
blend__logreg_c2_0.50__xgboost_0.30__lightgbm_0.20,0.5553087516659263,0.48999999999999994,0.6663333333333333,0.45787545787545786,0.7054176072234764,1365
blend__logreg_c2_0.50__tabicl_n4_0.00__xgboost_0.30__lightgbm_0.20,0.5553087516659263,0.48999999999999994,0.6663333333333333,0.45787545787545786,0.7054176072234764,1365
blend__logreg_c2_0.10__tabicl_n4_0.60__xgboost_0.10__lightgbm_0.20,0.5553087516659263,0.37999999999999995,0.6663333333333333,0.45787545787545786,0.7054176072234764,1365
blend__logreg_c2_0.50__xgboost_0.50__lightgbm_0.00,0.5552677029360967,0.4799999999999999,0.6566666666666666,0.44965034965034967,0.7257336343115124,1430
blend__logreg_c2_0.50__xgboost_0.50,0.5552677029360967,0.4799999999999999,0.6566666666666666,0.44965034965034967,0.7257336343115124,1430
blend__logreg_c2_0.50__tabicl_n4_0.00__xgboost_0.50,0.5552677029360967,0.4799999999999999,0.6566666666666666,0.44965034965034967,0.7257336343115124,1430
blend__logreg_c2_0.50__tabicl_n4_0.00__xgboost_0.50__lightgbm_0.00,0.5552677029360967,0.4799999999999999,0.6566666666666666,0.44965034965034967,0.7257336343115124,1430
blend__logreg_c2_0.20__tabicl_n4_0.10__xgboost_0.00__lightgbm_0.70,0.5552631578947368,0.4649999999999999,0.662,0.45408895265423244,0.7144469525959368,1394
blend__logreg_c2_0.20__tabicl_n4_0.10__lightgbm_0.70,0.5552631578947368,0.4649999999999999,0.662,0.45408895265423244,0.7144469525959368,1394
blend__logreg_c2_0.30__tabicl_n4_0.40__xgboost_0.30__lightgbm_0.00,0.5552213149978513,0.3999999999999999,0.655,0.4482997918112422,0.7291196388261851,1441
blend__logreg_c2_0.40__tabicl_n4_0.20__lightgbm_0.40,0.5552213149978513,0.43499999999999994,0.655,0.4482997918112422,0.7291196388261851,1441
blend__logreg_c2_0.30__tabicl_n4_0.40__xgboost_0.30,0.5552213149978513,0.3999999999999999,0.655,0.4482997918112422,0.7291196388261851,1441
blend__logreg_c2_0.40__tabicl_n4_0.20__xgboost_0.00__lightgbm_0.40,0.5552213149978513,0.43499999999999994,0.655,0.4482997918112422,0.7291196388261851,1441
blend__logreg_c2_0.30__tabicl_n4_0.10__xgboost_0.60,0.5551724137931034,0.4599999999999999,0.656,0.4490934449093445,0.7268623024830699,1434
blend__logreg_c2_0.30__tabicl_n4_0.10__xgboost_0.60__lightgbm_0.00,0.5551724137931034,0.4599999999999999,0.656,0.4490934449093445,0.7268623024830699,1434
blend__logreg_c2_0.20__tabicl_n4_0.30__xgboost_0.50__lightgbm_0.00,0.5551663747810858,0.42999999999999994,0.6613333333333333,0.45350500715307585,0.7155756207674944,1398
blend__logreg_c2_0.20__tabicl_n4_0.30__xgboost_0.50,0.5551663747810858,0.42999999999999994,0.6613333333333333,0.45350500715307585,0.7155756207674944,1398
blend__logreg_c2_0.10__tabicl_n4_0.20__xgboost_0.60__lightgbm_0.10,0.5551057130004499,0.4649999999999999,0.6703333333333333,0.46148092744951386,0.6963882618510158,1337
blend__logreg_c2_0.10__tabicl_n4_0.10__xgboost_0.40__lightgbm_0.40,0.5550774526678142,0.4549999999999999,0.6553333333333333,0.4485396383866481,0.7279909706546276,1438
blend__logreg_c2_0.20__tabicl_n4_0.20__xgboost_0.40__lightgbm_0.20,0.5550660792951542,0.4499999999999999,0.6633333333333333,0.4552023121387283,0.7110609480812641,1384
blend__logreg_c2_0.00__tabicl_n4_0.40__xgboost_0.50__lightgbm_0.10,0.5550621669626998,0.41999999999999993,0.666,0.4575402635431918,0.7054176072234764,1366
blend__tabicl_n4_0.40__xgboost_0.30__lightgbm_0.30,0.5550621669626998,0.41999999999999993,0.666,0.4575402635431918,0.7054176072234764,1366
blend__tabicl_n4_0.40__xgboost_0.50__lightgbm_0.10,0.5550621669626998,0.41999999999999993,0.666,0.4575402635431918,0.7054176072234764,1366
blend__logreg_c2_0.00__tabicl_n4_0.40__xgboost_0.30__lightgbm_0.30,0.5550621669626998,0.41999999999999993,0.666,0.4575402635431918,0.7054176072234764,1366
blend__logreg_c2_0.30__xgboost_0.60__lightgbm_0.10,0.5550067355186349,0.49999999999999994,0.6696666666666666,0.4608501118568233,0.6975169300225733,1341
blend__logreg_c2_0.30__tabicl_n4_0.00__xgboost_0.60__lightgbm_0.10,0.5550067355186349,0.49999999999999994,0.6696666666666666,0.4608501118568233,0.6975169300225733,1341
blend__logreg_c2_0.30__xgboost_0.20__lightgbm_0.50,0.5549692172383466,0.48499999999999993,0.6626666666666666,0.4546109510086455,0.7121896162528216,1388
blend__logreg_c2_0.30__tabicl_n4_0.00__xgboost_0.20__lightgbm_0.50,0.5549692172383466,0.48499999999999993,0.6626666666666666,0.4546109510086455,0.7121896162528216,1388
blend__logreg_c2_0.10__tabicl_n4_0.40__xgboost_0.50,0.5549645390070922,0.41999999999999993,0.6653333333333333,0.4569343065693431,0.7065462753950339,1370
blend__logreg_c2_0.10__tabicl_n4_0.40__xgboost_0.50__lightgbm_0.00,0.5549645390070922,0.41999999999999993,0.6653333333333333,0.4569343065693431,0.7065462753950339,1370
blend__logreg_c2_0.20__tabicl_n4_0.10__xgboost_0.20__lightgbm_0.50,0.5549283543204516,0.4599999999999999,0.6583333333333333,0.4509527170077629,0.7212189616252822,1417
blend__logreg_c2_0.50__tabicl_n4_0.00__xgboost_0.10__lightgbm_0.40,0.5549081129538324,0.49499999999999994,0.669,0.46022304832713756,0.698645598194131,1345
blend__logreg_c2_0.50__xgboost_0.10__lightgbm_0.40,0.5549081129538324,0.49499999999999994,0.669,0.46022304832713756,0.698645598194131,1345
blend__tabicl_n4_0.90__xgboost_0.10,0.5548986486486487,0.3,0.6486666666666666,0.4433198380566802,0.7415349887133182,1482
blend__logreg_c2_0.00__tabicl_n4_0.90__xgboost_0.10__lightgbm_0.00,0.5548986486486487,0.3,0.6486666666666666,0.4433198380566802,0.7415349887133182,1482
